人工智能关键词,企业名称,招聘岗位,工作城市,工作区域,最低月薪,最高月薪,职位描述,学历要求,要求经验,招聘人数,招聘类别,初级分类,来源平台,公司地点,工作地点,招聘发布日期,招聘结束日期,招聘发布年份,招聘结束年份,来源
大模型应用,数海信息,高级大模型可信治理工程师,深圳,深圳南山区,27,41,负责大模型内容安全、幻觉防控、合规与可解释性治理。要求掌握 RAG 证据绑定、可解释性、内容安全、红队评测、合规、幻觉防控。熟悉 Python 者优先。典型场景为智能客服与企业流程自动化。 需负责数据资产化与指标体系建设。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,4,实习,大模型应用,高校就业网,深圳,深圳科技园,2026-04-26,2026-06-08,2026,2026,高校就业网
大模型应用,蜂巢智能,大模型可信治理工程师,厦门,厦门思明区,22,35,负责大模型内容安全、幻觉防控、合规与可解释性治理。要求掌握 可解释性、RAG 证据绑定、幻觉防控、红队评测、合规、Python。熟悉 内容安全 者优先。典型场景为智能客服与企业流程自动化。 需参与技术体系升级与重构。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,4,社会招聘,大模型应用,智联招聘,厦门,厦门软件园,2026-02-12,2026-03-23,2026,2026,智联招聘
大模型应用,深蓝科技,高级大模型可信治理工程师,深圳,深圳福田区,27,41,负责大模型内容安全、幻觉防控、合规与可解释性治理。要求掌握 RAG 证据绑定、合规、幻觉防控、Python、内容安全、红队评测。熟悉 可解释性 者优先。典型场景为智能客服与企业流程自动化。 需参与跨部门数据治理专项。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,2,社会招聘,大模型应用,智联招聘,深圳,深圳华强北,2026-10-06,2026-11-20,2026,2026,智联招聘
大模型应用,源生科技,中级大模型可信治理工程师,杭州,杭州西湖区,24,38,负责大模型内容安全、幻觉防控、合规与可解释性治理。要求掌握 幻觉防控、红队评测、Python、RAG 证据绑定、合规、内容安全。熟悉 可解释性 者优先。典型场景为智能客服与企业流程自动化。 需参与跨部门数据治理专项。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,5,社会招聘,大模型应用,拉勾网,杭州,杭州未来科技城,2026-12-07,2027-01-24,2026,2027,拉勾网
大模型应用,算力网络,大模型可信治理工程师,长沙,长沙岳麓区,22,35,负责大模型内容安全、幻觉防控、合规与可解释性治理。要求掌握 幻觉防控、RAG 证据绑定、红队评测、内容安全、可解释性、Python。熟悉 合规 者优先。典型场景为智能客服与企业流程自动化。 需负责核心链路的压测与容量规划。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,7,社会招聘,大模型应用,高校就业网,长沙,长沙高新区,2026-09-07,2026-10-31,2026,2026,高校就业网
大模型应用,经纬智能,高级大模型可信治理工程师,成都,成都高新区,27,41,负责大模型内容安全、幻觉防控、合规与可解释性治理。要求掌握 合规、Python、可解释性、幻觉防控、内容安全、RAG 证据绑定。熟悉 红队评测 者优先。典型场景为智能客服与企业流程自动化。 需负责高并发场景下的性能攻坚。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,3,校园招聘,大模型应用,BOSS直聘,成都,成都天府软件园,2026-01-08,2026-02-23,2026,2026,BOSS直聘
大模型应用,经纬智能,中级大模型可信治理工程师,重庆,重庆渝北区,24,38,负责大模型内容安全、幻觉防控、合规与可解释性治理。要求掌握 内容安全、幻觉防控、RAG 证据绑定、可解释性、合规、Python。熟悉 红队评测 者优先。典型场景为智能客服与企业流程自动化。 需参与行业解决方案的标准化输出。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,7,实习,大模型应用,前程无忧,重庆,重庆两江新区,2026-06-01,2026-07-28,2026,2026,前程无忧
大模型应用,认知智能,高级大模型可信治理工程师,杭州,杭州西湖区,27,41,负责大模型内容安全、幻觉防控、合规与可解释性治理。要求掌握 内容安全、幻觉防控、可解释性、Python、RAG 证据绑定、红队评测。熟悉 合规 者优先。典型场景为智能客服与企业流程自动化。 需参与技术体系升级与重构。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,3,社会招聘,大模型应用,企业官网,杭州,杭州未来科技城,2026-05-07,2026-07-06,2026,2026,企业官网
大模型应用,天枢科技,中级大模型可信治理工程师,西安,西安雁塔区,24,38,负责大模型内容安全、幻觉防控、合规与可解释性治理。要求掌握 内容安全、幻觉防控、Python、可解释性、RAG 证据绑定、红队评测。熟悉 合规 者优先。典型场景为智能客服与企业流程自动化。 需参与多团队协同的复杂项目。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,9,社会招聘,大模型应用,高校就业网,西安,西安高新区,2026-06-13,2026-07-15,2026,2026,高校就业网
大模型应用,伏羲智能,中级大模型可信治理工程师,长沙,长沙岳麓区,24,38,负责大模型内容安全、幻觉防控、合规与可解释性治理。要求掌握 合规、RAG 证据绑定、红队评测、Python、幻觉防控、内容安全。熟悉 可解释性 者优先。典型场景为智能客服与企业流程自动化。 需参与多团队协同的复杂项目。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,5,校园招聘,大模型应用,前程无忧,长沙,长沙高新区,2026-04-19,2026-05-25,2026,2026,前程无忧
大模型应用,经纬智能,中级大模型可信治理工程师,上海,上海徐汇区,24,38,负责大模型内容安全、幻觉防控、合规与可解释性治理。要求掌握 幻觉防控、可解释性、RAG 证据绑定、红队评测、合规、内容安全。熟悉 Python 者优先。典型场景为智能客服与企业流程自动化。 需参与多团队协同的复杂项目。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,1,社会招聘,大模型应用,BOSS直聘,上海,上海漕河泾,2026-11-10,2027-01-05,2026,2027,BOSS直聘
大模型应用,星环科技,大模型可信治理工程师,苏州,苏州工业园区,22,35,负责大模型内容安全、幻觉防控、合规与可解释性治理。要求掌握 RAG 证据绑定、内容安全、幻觉防控、Python、可解释性、合规。熟悉 红队评测 者优先。典型场景为智能客服与企业流程自动化。 需负责重点客户项目交付。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,9,实习,大模型应用,前程无忧,苏州,苏州独墅湖,2026-02-17,2026-03-28,2026,2026,前程无忧
大模型应用,数澜科技,高级大模型可信治理工程师,苏州,苏州工业园区,27,41,负责大模型内容安全、幻觉防控、合规与可解释性治理。要求掌握 幻觉防控、红队评测、合规、可解释性、RAG 证据绑定、Python。熟悉 内容安全 者优先。典型场景为智能客服与企业流程自动化。 需负责数据资产化与指标体系建设。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,4,社会招聘,大模型应用,猎聘,苏州,苏州独墅湖,2026-09-12,2026-11-06,2026,2026,猎聘
大模型应用,峰云数据,中级大模型可信治理工程师,北京,北京朝阳区,24,38,负责大模型内容安全、幻觉防控、合规与可解释性治理。要求掌握 可解释性、幻觉防控、Python、合规、RAG 证据绑定、内容安全。熟悉 红队评测 者优先。典型场景为智能客服与企业流程自动化。 需参与 AI 能力的工程化封装与平台化。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,1,实习,大模型应用,智联招聘,北京,北京望京,2026-02-01,2026-03-11,2026,2026,智联招聘
大模型应用,智臻信息,大模型可信治理工程师,杭州,杭州西湖区,22,35,负责大模型内容安全、幻觉防控、合规与可解释性治理。要求掌握 内容安全、RAG 证据绑定、可解释性、红队评测、合规、幻觉防控。熟悉 Python 者优先。典型场景为智能客服与企业流程自动化。 需负责安全合规体系的技术落地。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,3,社会招聘,大模型应用,前程无忧,杭州,杭州未来科技城,2026-07-27,2026-09-18,2026,2026,前程无忧
大模型应用,光年科技,中级大模型可信治理工程师,合肥,合肥蜀山区,24,38,负责大模型内容安全、幻觉防控、合规与可解释性治理。要求掌握 Python、内容安全、合规、RAG 证据绑定、幻觉防控、可解释性。熟悉 红队评测 者优先。典型场景为智能客服与企业流程自动化。 需负责算法模型的工程化部署与迭代。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,6,实习,大模型应用,高校就业网,合肥,合肥高新区,2026-07-10,2026-09-06,2026,2026,高校就业网
大模型应用,数澜科技,大模型可信治理工程师,上海,上海徐汇区,22,35,负责大模型内容安全、幻觉防控、合规与可解释性治理。要求掌握 RAG 证据绑定、可解释性、合规、幻觉防控、Python、内容安全。熟悉 红队评测 者优先。典型场景为智能客服与企业流程自动化。 需参与端云协同与边缘计算落地。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,2,校园招聘,大模型应用,企业官网,上海,上海漕河泾,2026-07-19,2026-08-31,2026,2026,企业官网
大模型应用,华云数据,大模型可信治理工程师,西安,西安雁塔区,22,35,负责大模型内容安全、幻觉防控、合规与可解释性治理。要求掌握 RAG 证据绑定、幻觉防控、内容安全、合规、Python、可解释性。熟悉 红队评测 者优先。典型场景为智能客服与企业流程自动化。 需参与跨部门数据治理专项。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,,8,社会招聘,大模型应用,拉勾网,西安,西安高新区,2026-03-07,2026-04-21,2026,2026,拉勾网
